created_at,author_id,text,source,geo,lang,name,username,location,verified,description,profile_image_url
2023-02-25 17:33:30+00:00,1.0286675943944888e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,ale ♡ THE HALF OF IT,alelovestay,she/her 🇪🇸,False,"—— @taylorswift13 @billieeilish ✿ track 2, 11 & 19 on midnights ☽",https://pbs.twimg.com/profile_images/1622426423062405120/lFtAap-r_normal.jpg
2023-02-25 17:30:28+00:00,7.351030600542659e+17,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,noemixedemotions,noeibarruri,,False,,https://pbs.twimg.com/profile_images/1618976859533762561/i-J7QZqx_normal.jpg
2023-02-25 17:18:07+00:00,1.2676068385955308e+18,RT @lafaraon4: @TWIGSKUNT @KarolGReports @karolg autenticidad = una colombiana no caribeña haciendo dembow y música hawaiana,,,es,Magdalena,Saaacramento,Con Rosalía,False,Yo no estoy para soportar a personas… que las personas soporten mi brujería,https://pbs.twimg.com/profile_images/1618729758283517954/8Cb2Eh8U_normal.jpg
2023-02-25 17:13:25+00:00,500256881.0,"Reportando que me super enganché con #LaPrimeraVez de @mateinfilms .
Segunda vez que maratoneo completica una serie colombiana.
Buena música, buena fotografía, diálogos divertidos, y con temas de ayer pero de hoy.

La primera maratoneada fue #CochinaEnvidia, también de Mr Mateo. https://t.co/uaU3j3UXQs",,,es,Mafe Ramírez -- @mafe_mindy@col.social,mafe_mindy,"Bogotá, COL",False,"Ñoña chévere. Tía de Amelita y Tuti.

Consultora y profesora.
Ingeniera de transporte y Planificadora Urbana. Lo mío es la Seguridad Vial

#WomenSTEM
#UCBearcat",https://pbs.twimg.com/profile_images/1565511054297370626/Q6YA_wm0_normal.jpg
2023-02-25 16:54:11+00:00,357261991.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Daphne,DaphneDuriettz,,False,@duriettzapparel,https://pbs.twimg.com/profile_images/1562126602523160578/CsU4JHtt_normal.jpg
2023-02-25 16:24:48+00:00,610232860.0,@TWIGSKUNT @KarolGReports @karolg autenticidad = una colombiana no caribeña haciendo dembow y música hawaiana,,,es,L* F*R*ON* #IStandWithAmberHeard,lafaraon4,,False,,https://pbs.twimg.com/profile_images/1564061110155763717/GKbMtchz_normal.jpg
2023-02-25 16:19:28+00:00,2834721879.0,"@PaoHerreraC Si fuera un cantante vallenato o música popular colombiana: ""malditos drogadictos, eso lo tienen por andar metiendo perico, no son ejemplo pada nadie"" ahh pero cuándo es un drogo de otro país: ""no puede ser, recupérate pronto, eres mí ídolo, ojalá encuentres ayuda profesional""",,,es,James Valdés,JAMES_NY10,Bogotá ,False,"🔥La guerra viene de la mano de la religión 🕋⛪🕌 y la política 🕵🗣, han traído al mundo 🌏 muerte 🔫 y destrucción 💥",https://pbs.twimg.com/profile_images/1580605375371517953/oYyv5p1t_normal.jpg
2023-02-25 16:17:53+00:00,1372951890.0,"El Dueto Nocturnal  cumple 20 años de haber sido #PríncipesDeLaCanción. Este año serán parte del 37° Festival Nacional de la Música Colombiana el próximo 15 de marzo.  #ibaguéciudadmusicaldecolombia

@mincultura @Alcaldiaibague @culturaltol
@fundacionmuscol 
@vladimirardila3 https://t.co/Tq85cPVIkd",,,es,Sandra Castro Morera,SandraCastroM12,,False,Comunicadora Social - Periodista / Gerente en Sandra Castro Comunicaciones / Relaciones Públicas y Prensa.,https://pbs.twimg.com/profile_images/1161703817794244608/hCBBULO8_normal.jpg
2023-02-25 16:09:51+00:00,409574238.0,@RadNalCo Ahora disfrutando de la música colombiana. Excelente 👌,,,es,CARMEN CECILIA GARAVITO,CARMENCECILA2,BOGOTÁ COLOMBIA,False,Contadora Univ Autónoma. Auditora. Especial..  Univ Militar y Univ Los Andes. Santandereana.,https://pbs.twimg.com/profile_images/953800759463895040/AT7bFnHX_normal.jpg
2023-02-25 15:48:06+00:00,1.5998100296699822e+18,@soleisdaylight no exacto!!! fr me gusta la música de rosi pero carolina es COLOMBIANA y rosalia ESPAÑOLA like???,,,es,juan,juantaylorjoy,18|  🇨🇴,False,man do i love pedro (pascal and almodovar),https://pbs.twimg.com/profile_images/1625842491814469632/kswwMRNS_normal.jpg
2023-02-25 15:30:00+00:00,1.28311688879761e+18,"¡Queda poco tiempo! ⏱️
Vive el recorrido de 15 años de música colombiana, retratado por un grupo de 10 fotógrafos y déjate llevar  por el poder del arte🖼️ 
Donde está el arte está #DistritoNaranja https://t.co/C6bMJzWat1",,,es,Banco Itaú Colombia,itaucol,Bogotá D.C.,False,Con el respaldo del banco más grande de Latinoamérica 🌎,https://pbs.twimg.com/profile_images/1551944044187631619/B0HfGGUc_normal.jpg
2023-02-25 15:12:16+00:00,1.422589003988144e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,fans.rosalia.spain (LLYLM),rosalia_spain,,False,Cuenta de fans de La Rosalía INSTA: fans.rosalia.spain ——también cuenta del @fcbarcelona 💙❤️,https://pbs.twimg.com/profile_images/1624776288358596608/-CI__DvF_normal.jpg
2023-02-25 15:05:53+00:00,1301400318.0,RT @radiologocub: @Dani__Rex_ @Stivan1010 Sudamérica??..biza es argentino y Shakira colombiana ..quieres discriminar y no tienes p uta idea…,,,es,Darwin Zuniga,Nofeartohorses,,False,,https://pbs.twimg.com/profile_images/1577117225995177991/GzDZqha2_normal.jpg
2023-02-25 15:00:03+00:00,103961899.0,"La cantante colombiana también revela el significado de su canción 'Provenza' y habla sobre el regreso de RBD a los escenarios.
https://t.co/aK64WOPdTP",,,es,Milenio Monterrey,MilenioMty,"Monterrey, Nuevo León",True,#EstamosListos #M1lenio,https://pbs.twimg.com/profile_images/1503509290472157185/yhHgDmdG_normal.jpg
2023-02-25 14:46:39+00:00,110821941.0,El verdadero poder de la música se siente cuando se interpreta en vivo 😎🎤. Disfruta de estas sesiones para llenar tu fin de semana de los mejores sonidos 🔥 https://t.co/0NgXh9s91g 👈🏽,,,es,RTVC Colombia,RTVCco,"Colombia, Suramérica",True,"Hace muuuchos años Inravisión, hoy RTVC. Recuerda: ¡Erre Te Ve Ce! Somos el Sistema de Medios Públicos de Colombia. 📱https://t.co/XtfoxeaD82",https://pbs.twimg.com/profile_images/1621545249515442183/0CqfW37P_normal.jpg
2023-02-25 14:31:39+00:00,863924546.0,"#RadioLatinaOnline #Musica Karol G estrena su nuevo álbum ‘Mañana Será Bonito’ La cantante colombiana, Karol G, presenta su más esperado álbum ‘Mañana Será Bonito’. El disco es una colección de 17 canciones íntimas, demostrando un lado de la artista.. https://t.co/Nza0y5XOC8 https://t.co/cm4Pfau6XP",,,es,Radio Latina Online,latinamoniquira,"Moniquirá, Colombia",False,"Radio Latina Online Transmite desde Moniquirá Boyacá Colombia. Ofreciendo a nuestros oyentes una programación tropical, latina y popular.",https://pbs.twimg.com/profile_images/1199124734719475712/PR6vt9YS_normal.jpg
2023-02-25 13:38:49+00:00,3261968504.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,marcos morales,marcos_baltodan,,False,,https://pbs.twimg.com/profile_images/615961787620397056/SU9vWCNR_normal.jpg
2023-02-25 13:23:06+00:00,1827777396.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Havva💫,_evitapulled,"Aquí no, allí tampoco",False,Amante de las causas perdidas.🤘🏼 Life is better blonde ♊💪🏻,https://pbs.twimg.com/profile_images/1574511118516719616/0_k1mQ8O_normal.jpg
2023-02-25 12:55:12+00:00,861902160.0,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,nana,hoghside,read carrd byf,False,eu damiano david e tobias forge assistindo ao show do the offspring no woodstock 99,https://pbs.twimg.com/profile_images/1624759938995060736/RSPHcN_v_normal.jpg
2023-02-25 12:45:42+00:00,1.2676068385955308e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,Life,deivid_cn,España,False,"Las casualidades no existen, todo ocurre por una razón  #DesprendePositividad",https://pbs.twimg.com/profile_images/1592639084668780546/ag6t49S6_normal.jpg
2023-02-25 12:28:15+00:00,1219018051.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,motomochi.rd,motomochi_rd,,False,🇩🇴 official account de motomochi💋,https://pbs.twimg.com/profile_images/1617663353207377920/eLfQANTP_normal.jpg
2023-02-25 12:26:28+00:00,1.4221286101152645e+18,"RT @buleriaz: cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue sie…",,,es,ؘ,buleriaz,barcelona,False,"✧༺ mat, aquarius, all pronouns • ROSALÍA • arca, sevdaliza, raye, sega, billie, ari, lana, frank, miley, slipmami, toki, omar, sza y A24 enthusiast ༻✧",https://pbs.twimg.com/profile_images/1624013890471313408/Nub5J7u9_normal.jpg
2023-02-25 12:09:01+00:00,1.4031599998330634e+18,"cierta colombiana NUNCA podria escribir, producir, bailar y cantar una música como aislamiento ni si quisiera. rosi sigue siendo el memorable ícone global, productora del año y construyendo un legacy pues tiene una base de identidad y admiración. https://t.co/1AOzYMq3wC",,,es,Amante del Fernet,laraamartiineez,Mallorccaa,False,dejadme en paz estoy durmiendo,https://pbs.twimg.com/profile_images/1624137089171263494/urCMjNjT_normal.jpg
2023-02-25 11:30:05+00:00,1.3203866835154248e+18,"@DulceMRamosR @shakira @karolg &lt; himno para todos los ex, sino que también nos da una imagen de dos mujeres que no se dejan intimidar por los hombres, esta colaboración también promueve la igualdad de género en la industria de la música colombiana",,,es,Fer com F de Frusciante,_ferchevette,,False,"História pela UEPG. Um pouco louco, leitor às vezes, amante de rock argentino, do Pica-Pau Biruta, do John Frusciante e do São Paulo Futebol Clube.",https://pbs.twimg.com/profile_images/1628562177698177024/B8vXm6WW_normal.jpg
2023-02-25 11:27:58+00:00,1.3203866835154248e+18,"@DulceMRamosR @shakira @karolg creo que la colaboración entre Shakira y Karol G en el tema es histórica y significativa para la música colombiana, el hecho de que las dos cantantes más importantes de Colombia se unan para crear una nueva canción es algo que no habíamos visto antes, la a canción no sólo es un &lt;",,,es,Carmen Omana Gil,CarmenOmanaGil1,,False,,https://pbs.twimg.com/profile_images/1596849760895369216/nNwgWqm3_normal.jpg
2023-02-25 11:21:51+00:00,1.6285619404474327e+18,"1 - Ganas de Verte: a música mais linda que eu já ouvi na vida (junto de wet sand do RHCP

2 - Cae el sol: a música mais sentimental e triste deles. Sla, essa me pega

3 - Colombiana: eu inocente achava que a música falava sobre uma mulher...",,,pt,⭐ Pretender B2B,crucifixion2020,Buenos Aires,False,,https://pbs.twimg.com/profile_images/1614035899876052993/q_ZxiBuP_normal.jpg
2023-02-25 11:18:23+00:00,9.428425790743429e+17,RT @El_Plural: ¿Qué es la 'triple M' de Shakira? Los dardos de la colombiana junto a Karol G a sus exparejas https://t.co/4aLouP6D7l,,,es,NOE,Jimenezreyesnoe,Los ojos de Neliam,False,"ONE LOVE , ONE HEART ♥️ 🐾 🌍 ♉️",https://pbs.twimg.com/profile_images/1616907239591231489/X7X5iV-n_normal.jpg
2023-02-25 11:12:55+00:00,1.140484350993154e+18,"Eso les pasa por 'emocionarse' con canciones de una colombiana que flashea portoriqueña y una expop que le copia a la de al lado. Esto ya no es musica, es marketing. Sentido comun: si pueden hacer dinero, lo hacen y punto. Pero no le llamen arte o música. https://t.co/vxlk3bPqwC",,,es,El Plural,El_Plural,España,True,"Toda la actualidad política con tan solo un clic

➡Facebook: https://t.co/sikpuZ7rQZ 

➡Instagram: https://t.co/trKOVF8el7

➡https://t.co/UtaVdZKFzO",https://pbs.twimg.com/profile_images/1546399425576292353/u7vcJQ7p_normal.jpg
2023-02-25 11:04:33+00:00,96164380.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Lorena 🖤,Lure_23,,False,,https://pbs.twimg.com/profile_images/1600429544195989504/ONDyC2n9_normal.jpg
2023-02-25 11:02:35+00:00,158313996.0,¿Qué es la 'triple M' de Shakira? Los dardos de la colombiana junto a Karol G a sus exparejas https://t.co/4aLouP6D7l,,,es,Nathalie,NathRecordz,"Benidorm, España",False,🇨🇴 18y/o,https://pbs.twimg.com/profile_images/1613523898712170496/Y_uwYsP0_normal.jpg
2023-02-25 10:57:22+00:00,2819833707.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,filipa 🌈,isaidlegs,she/her | 29,False,,https://pbs.twimg.com/profile_images/1622682901283278853/ntAzHKGu_normal.jpg
2023-02-25 10:31:41+00:00,8.9361739137203e+17,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Buscándome,jesy_94,"tenerife,españa",False,"Mujer mayor d 40 años,Loca, cn una familia d locos,pareja d un hombre cn un  adolescente y una smqsy. Madre primeriza y encima estudiando en la UNED",https://pbs.twimg.com/profile_images/1068197457996201984/cApA3yUJ_normal.jpg
2023-02-25 09:16:51+00:00,176412174.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Melhor Bot de Futebol Do Mundo!,futebol_bot,,False,"@futebol_bot é um bot de futebol com notícias, resultados e estatísticas atualizadas em tempo real. Siga-nos para ficar por dentro de tudo o que acontece no mun",https://pbs.twimg.com/profile_images/1546276215757176832/TFURRkBz_normal.jpg
2023-02-25 09:13:52+00:00,254079968.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Alejo,iAlejandraFdz,,False,let's do it! ✨,https://pbs.twimg.com/profile_images/1452099822387929096/HhUs9fgn_normal.jpg
2023-02-25 08:46:36+00:00,1.5425946491179172e+18,"Mais indiretas a Piqué? Shakira lança música nova em parceria com cantora colombiana

Fique por dentro das notícias! Siga @futebol_bot. Atualizações diárias.

#futebol #selecaobrasileira #copadomundo...

 Link da notícia: https://t.co/uP0Y98y8x9",,,pt,Erick Best Pics,ErickStrikes,Peru,False,"I made you my temple, my mural, my sky",https://pbs.twimg.com/profile_images/1606324838678896640/LydWpV-w_normal.jpg
2023-02-25 08:15:17+00:00,460750837.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Raul Mena,rulis_mena,Mexico City,False,"I'm one of the best databases designer :), I ❤ BI, DW, walk, run, swim, 🍔, spaghetti, mole & drink coffee. 

Todo lo que escribo es a título personal",https://pbs.twimg.com/profile_images/1851228367/yo_normal.JPG
2023-02-25 06:28:00+00:00,103704152.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,alpinito de 🍓,_satxrno,,False,"yo soy una mezcla de elegancia, malandreo, freseo y alta ternura.
UD.",https://pbs.twimg.com/profile_images/1629347354460430337/iUDZAcKj_normal.jpg
2023-02-25 06:26:29+00:00,49969044.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Majo Alvarez Garcia ⭐⭐⭐,majoalvarezz,Sgo del Estero - Argentina,False,A destiempo.,https://pbs.twimg.com/profile_images/1623820816054984704/A8-Qt90A_normal.jpg
2023-02-25 05:42:00+00:00,1616330653.0,RT @bobxhijueputx: Que Shakira y Karol g hayan sacado una canción juntas es un ACONTECIMIENTO en la historia de la música colombiana,,,es,jose palmar,palmurrisss,,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
2023-02-25 05:18:20+00:00,188522876.0,"Definitivamente recomiendo ""La Primera Vez"", en Netflix. 13 episodios que llevan el nombre de libros reconocidos. La riqueza de literatura, cine, música y estética que convergen con amor, feminismo y adolescencia hacen de esta serie colombiana algo refrescante de ver.
Y guiños🇦🇷",,,es,Tessy con T,Tessy18488777,,False,Reaprendiendo🪄,https://pbs.twimg.com/profile_images/1625671016700686336/bM2M6n5H_normal.jpg
2023-02-25 04:59:59+00:00,3213960333.0,"RT @DulceMRamosR: La Loba y La Bichota ahora facturan juntas: ""Haciendo dinero como deporte"".

TQG tema donde Shakira y Karol G hablan de s…",,,es,Wilfredo Caro 🇨🇴,Wilfredo_caro,,False,"⟁ Member in @BAT_Community ⟁  Governance with #DAO,  Economy #DeFi, #ReFi  Disruption #Blockchain⛓️ #DeSci Student at @Platzi 💚.",https://pbs.twimg.com/profile_images/1605055103135801344/_6dHNv5T_normal.jpg
